epoch,train_pr_auc,train_roc_auc,train_f1,train_mcc,train_precision,train_recall,train_signal_recall_at_0.30,train_signal_recall_at_0.50,train_signal_recall_at_0.70,train_loss,val_pr_auc,val_roc_auc,val_f1,val_mcc,val_precision,val_recall,val_signal_recall_at_0.30,val_signal_recall_at_0.50,val_signal_recall_at_0.70,val_loss,learning_rate
1.0,0.522531720871791,0.7229785161225181,0.5032297997896442,0.21306819693552448,0.3438096780126635,0.9383138555358864,0.48932192166694705,0.7061602706332487,0.8668440895097576,0.42134918845660035,0.5967327421925811,0.7488981863863868,0.5580757281553398,0.25577996507401346,0.3987914527542667,0.9292240543161978,0.5031587455544778,0.7195990947300356,0.8768962172647915,0.45819171803797787,4.9999999999999996e-05
2.0,0.5631538038845867,0.7529054440945742,0.5209181681052227,0.25385401008263914,0.36321110465067286,0.9206790395403294,0.5205297854104756,0.73483895773091,0.8834309225720839,0.4025699968447091,0.6081542470061755,0.7547585084227053,0.5552340175348511,0.25031558368387213,0.3938982343907849,0.9404170708050437,0.5066537342386033,0.723708373747171,0.8790817976075008,0.45214061697659697,9.999999999999999e-05
3.0,0.5717555160244733,0.7572992792670263,0.5231709031231124,0.2588201637469674,0.36563030332637375,0.919253248747093,0.5244353574756561,0.7390455745749995,0.8851664357099184,0.3992742969511748,0.6105923663686843,0.756292278559678,0.5614790794001775,0.26506440523189573,0.40164215181202,0.9326252828968639,0.5069996766892985,0.7256547041707081,0.8802101519560297,0.4495925469931865,0.00015
4.0,0.5797170794713201,0.7606804299989683,0.5246238374492582,0.2619353198081155,0.3672421214302651,0.9180577471971463,0.5274411327293748,0.7415140082610425,0.8863072018455179,0.39685845037333733,0.6125144389392236,0.7577835107082792,0.5555227190876065,0.2520513039803079,0.3933810912545942,0.9450468800517298,0.5099127061105723,0.7259715486582606,0.880410604591012,0.4479750732482157,0.00019999999999999998
5.0,0.5869480694282578,0.763691617541661,0.5265868410255997,0.2660726636891999,0.36945528417867113,0.9162908613218202,0.5305470337410454,0.743657366986268,0.8874232702941561,0.3944833048470808,0.6188015887946353,0.7606584441072963,0.5626176537716507,0.26791149405958503,0.40283733312475384,0.9324700937601035,0.5134691238279987,0.729754283866796,0.8826026511477529,0.44621249424107284,0.00024999999999999995
6.0,0.5915347120774859,0.7658634090934693,0.5277994907160132,0.26883989755006055,0.37061115422247715,0.916529828130799,0.532590266708319,0.7448742286979112,0.8883043769641337,0.3928926747087431,0.6197959888943404,0.7591164962473227,0.5440897687360307,0.22483231233550102,0.37898201690284045,0.9641189783381829,0.5121403168444876,0.7284545748464274,0.8800646621403169,0.4514217485901776,0.0003
7.0,0.5959299384024391,0.7680188198585809,0.5296484951985613,0.2725466908938214,0.37282224369093436,0.9142055755362068,0.5350139775558101,0.7464789108453551,0.8890259499264409,0.3911737628985054,0.6323540531222568,0.7665623552428347,0.5691858655664707,0.28237817242968094,0.4115781000248129,0.9224086647268025,0.5173811833171678,0.7330649854510184,0.8841028128031038,0.4416500746754351,0.0002997589621333844
8.0,0.6022490520360164,0.7710064936734611,0.5318381747252918,0.27727138360391845,0.3750886504415806,0.9136542163624178,0.5373068574129106,0.7484947761054551,0.8900005073038403,0.3888141018931394,0.6315491032286993,0.764987890465817,0.5570744040865903,0.25605766399651075,0.39502213376528206,0.944571613320401,0.5176204332363401,0.7328774652440996,0.8834852893630779,0.4418571131646368,0.00029903656497247367
9.0,0.6068732831271078,0.7729258001240153,0.5331153317385042,0.279796877159713,0.37661404918681574,0.9121630100739863,0.5391465013390151,0.7497897359083008,0.890740770407632,0.3871319134446474,0.6356121193026555,0.7676649590067033,0.5569269770323326,0.2563362311830439,0.39436253929294235,0.9475105075978015,0.5184545748464274,0.7347817652764307,0.8844131910766246,0.439765524204011,0.00029783525287803935
10.0,0.6103698171083869,0.7747251914671185,0.5339901878193296,0.2817056036619222,0.37747664635594763,0.9122284255691816,0.5405549370008731,0.7510953757919947,0.8913749002079946,0.38567078954339024,0.6374797986042475,0.7682703154587349,0.5569070787109401,0.25587597609169066,0.39465085091513513,0.9457355318461041,0.5197510507597801,0.7357032007759456,0.885082444228904,0.44034800249479805,0.00029615909070994264
