epoch,train_pr_auc,train_roc_auc,train_f1,train_mcc,train_precision,train_recall,train_signal_recall_at_0.30,train_signal_recall_at_0.50,train_signal_recall_at_0.70,train_loss,val_pr_auc,val_roc_auc,val_f1,val_mcc,val_precision,val_recall,val_signal_recall_at_0.30,val_signal_recall_at_0.50,val_signal_recall_at_0.70,val_loss,learning_rate
1.0,0.46583764541508077,0.7110144622941631,0.4597345012969215,0.1860787307103266,0.3034177261836888,0.9482712111418817,0.4832686975271987,0.6989162554673309,0.8603564428235863,0.299487621175902,0.5307705199521915,0.728424782986892,0.4945232914322912,0.1960858848177847,0.33387363737643794,0.9531491362388447,0.49325618730901805,0.703285732594926,0.8595873778221482,0.2753518468225592,4.9999999999999996e-05
2.0,0.498659602263891,0.7354753663081895,0.4714949062509239,0.2139665610847579,0.3151343877667789,0.9358231256054133,0.5096283703894439,0.722500880203051,0.8734517622453323,0.2877793425973241,0.5275484046704374,0.7263994018731993,0.48824523107429013,0.1811626888889824,0.32650834717225097,0.9674984991264579,0.49572503996708195,0.7059384001025316,0.8616380095381356,0.2749001340917366,9.999999999999999e-05
3.0,0.5069131294881559,0.7393476500345901,0.4732886350027258,0.218166293269801,0.316847393259701,0.9348785494954378,0.51315575127301,0.7259437440772407,0.8750177354346101,0.2856807209204305,0.5383057569231695,0.7313867622844469,0.48218778556547004,0.16457600578485285,0.32002674421236804,0.9774953287418969,0.49536921489136376,0.7068203741053782,0.8624036236820981,0.27557834156458133,0.00015
4.0,0.5148249763271755,0.7428055862937883,0.4747508840066275,0.22161515495753262,0.3182123895441765,0.9344218073152318,0.515917224128599,0.7279708385663813,0.8763485498983168,0.2838280177307775,0.5407488790737808,0.729303083082961,0.4801103829707161,0.15674485574365635,0.31828215923147896,0.9767128508502702,0.49687177480825917,0.7078271398409411,0.8627881171288457,0.27837003826576906,0.00019999999999999998
5.0,0.5213560623957154,0.7454027922578736,0.4759196039603518,0.22406141206145486,0.31944723743935827,0.9328505791823658,0.5185232382363709,0.7294369678274837,0.8771656936262789,0.28241872183572053,0.5467691269679604,0.7346936707092501,0.4936720341796515,0.1952509872178169,0.33236759973517316,0.9591812987783901,0.49874365079900435,0.709921617300856,0.8642198493055508,0.2703008873183797,0.00025
6.0,0.5247649212077172,0.7467583389034715,0.47681118107246406,0.2260115468610207,0.3203416540984029,0.9320833574184915,0.520061185059845,0.7305746631143248,0.8776942533688568,0.2817077706128147,0.5493231805852191,0.7365479962422536,0.49254312693053753,0.19298119080224402,0.33091333143612606,0.9628171227748284,0.49819389262514585,0.7102993652485379,0.8648134532233367,0.2707847081744469,0.0003
7.0,0.5283190469424122,0.7488472405522542,0.4778812366755707,0.22836519942037525,0.32140148174881,0.9313008087358182,0.5219634746387665,0.7319540858062222,0.8784347625028245,0.2805780747262844,0.5527490647569685,0.738859542089312,0.49510385543334134,0.19914119456317952,0.3338016111813234,0.9580699778073081,0.5029460967169656,0.7117226655514108,0.8645857926298677,0.2692119427725637,0.0002997589411689477
8.0,0.533386222241932,0.7512389340349452,0.47970351132911276,0.2321246903317757,0.32332185229340643,0.9290670197988757,0.5239743663851768,0.7335169936117403,0.8790066755300049,0.27915688556786694,0.5613600728466979,0.7422604664572088,0.5025887154511054,0.21668433916856356,0.34228698962846266,0.9452940025767806,0.5061468360236632,0.7149908598487659,0.8664441776224814,0.26743606062151004,0.0002990365231128357
9.0,0.5380614914747865,0.7530523251222323,0.48089612038637813,0.23474344807379066,0.3244832498509316,0.9284368644802597,0.5254816593710533,0.7349244426694412,0.8798527214477019,0.2781229164842389,0.5599729292611887,0.7420651139200667,0.5022940501486702,0.21615282603993208,0.3418739582622596,0.9463631641787018,0.5065566250919075,0.7159891937104966,0.8670276632916686,0.26862448109903175,0.00029783519026483984
10.0,0.5411074706735614,0.7547900839205784,0.4823881655895542,0.23775885916189254,0.3260678250736698,0.926619091910715,0.5268877946928573,0.7360192225836456,0.8804557262244457,0.2769892620998004,0.5641358114164665,0.7440221733813226,0.5155379442046226,0.2436189887049261,0.35861251800260335,0.9166593590426788,0.5065178384722794,0.7168492448413796,0.8673413289982259,0.2675084321998254,0.00029615900755504485
11.0,0.5449624339873181,0.7562740335835108,0.48347178705255295,0.23999561591092383,0.3271857999626015,0.9256013845024706,0.5282724723283428,0.7370531327346201,0.8810053057413763,0.2760871552513077,0.5604734263339797,0.7417247262162565,0.4951254287595789,0.19972536709112232,0.3336086223086058,0.959825493939169,0.5073104346125048,0.7162910547936889,0.8669214216813831,0.26956383634684894,0.0002940136466551575
12.0,0.5481875780494033,0.7575043918657043,0.48417872982145665,0.241550234924507,0.32785696488506794,0.9254157098290217,0.5292827352331706,0.7377279550737356,0.881339870483157,0.27532060892055005,0.5667191356047371,0.7460157622367675,0.5024406356335037,0.21691770904569865,0.34181637727986747,0.9478471739731664,0.5099883977416069,0.7185170694853859,0.8689265212786768,0.26619964164252713,0.00029140636678736515
13.0,0.5507195697433792,0.7588312746731353,0.485245967967652,0.24370974673688794,0.32897222071997867,0.92434194968917,0.5302268734311804,0.7387605514888131,0.8818798159368426,0.2745402558099874,0.5660273935028092,0.7455894213311449,0.49646654357929587,0.20366264578333895,0.33480920861481417,0.959975581293382,0.5102464130808718,0.718621624720905,0.8685487733309949,0.2663549714614739,0.00028834599016142526
14.0,0.5535805177992329,0.7599624870968347,0.48647426678177225,0.24616102880723187,0.3302691918322221,0.9230360962075073,0.5310663506693922,0.7395054397424377,0.8823790355777198,0.27373357914692875,0.570133161544992,0.7469378006547736,0.505704223886149,0.22419873241228158,0.34559104589498374,0.9422517824981281,0.5106039245313565,0.7188830128097027,0.8695572254413243,0.2663715724016916,0.00028484287212310073
15.0,0.5566291040939861,0.7611510589866788,0.48710919583388695,0.24759281027279262,0.33083861138426857,0.9231617769416579,0.5321484311365917,0.7403422895088555,0.8827766596425587,0.2730886236328105,0.570268028025704,0.7465246304204332,0.5084714047094241,0.22965766764325354,0.349207449133996,0.9348148697781405,0.5098669787584235,0.7181747354077992,0.8693531740945853,0.26585193126799933,0.00028090886611494736
