[LOG] Writing training output to: ../outputs/transformer_peak_classifier_imp_6pct_filtered_imp_03_threshold/training.log
[DEV] torch.set_num_threads(8)
[DEV] torch.set_num_interop_threads(2)

=== DEVICE INFO ===
Selected device: cuda
Device name          : NVIDIA A100-PCIE-40GB
Device index         : 0
CUDA capability      : 8.0
Total GPU memory     : 39.49 GB
Allocated GPU memory : 0.00 GB
Reserved GPU memory  : 0.00 GB
SM count             : 108
===================

{'device_type': 'cuda', 'device_str': 'cuda', 'device_name': 'NVIDIA A100-PCIE-40GB', 'device_index': 0, 'cuda_capability': '8.0', 'total_memory_gb': 39.4935302734375, 'allocated_memory_gb': 0.0, 'reserved_memory_gb': 0.0, 'multi_processor_count': 108}
[DEV-MLP] Features to normalise:
 ['peak_feature_log_intensity', 'peak_feature_relative_intensity', 'peak_feature_mz_over_precursor', 'peak_feature_delta_to_precursor', 'peak_feature_delta_prev', 'peak_feature_delta_next']
[DEV] Caching train dataset in memory...
[DEV] Cached 33690 train samples in memory.
[DEV] Caching val dataset in memory...
[DEV] Cached 7823 val samples in memory.
[DEV] Caching test dataset in memory...
[DEV] Cached 6150 test samples in memory.
/home/users/a/ahmad.lutfi/miniconda3/envs/plm_diff/lib/python3.13/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 2 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/users/a/ahmad.lutfi/miniconda3/envs/plm_diff/lib/python3.13/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 2 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/home/users/a/ahmad.lutfi/miniconda3/envs/plm_diff/lib/python3.13/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 2 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
/beegfs/home/users/a/ahmad.lutfi/denoising/impvroved/denoising/src/training/train_mlp.py:1114: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  return torch.cuda.amp.GradScaler(enabled=True)
[DEV] Enabled warmup+cosine scheduler: total_steps=1010700, warmup_steps=101070
/home/users/a/ahmad.lutfi/miniconda3/envs/plm_diff/lib/python3.13/site-packages/torch/utils/data/dataloader.py:627: UserWarning: This DataLoader will create 2 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
[train] batch 1/16845 | batch_loss=1.015200 | running_loss=1.015200 | n_peaks=539 | lr=2.968240e-09 | gpu_alloc=0.05 GB | gpu_reserved=0.13 GB
[train] batch 20/16845 | batch_loss=0.263346 | running_loss=0.359558 | n_peaks=468 | lr=5.936480e-08 | gpu_alloc=0.05 GB | gpu_reserved=0.18 GB
[train] batch 40/16845 | batch_loss=0.279841 | running_loss=0.353366 | n_peaks=570 | lr=1.187296e-07 | gpu_alloc=0.05 GB | gpu_reserved=0.18 GB
[train] batch 60/16845 | batch_loss=0.298235 | running_loss=0.341932 | n_peaks=608 | lr=1.780944e-07 | gpu_alloc=0.05 GB | gpu_reserved=0.18 GB
[train] batch 80/16845 | batch_loss=0.354861 | running_loss=0.347553 | n_peaks=615 | lr=2.374592e-07 | gpu_alloc=0.05 GB | gpu_reserved=0.18 GB
[train] batch 100/16845 | batch_loss=0.385233 | running_loss=0.334882 | n_peaks=404 | lr=2.968240e-07 | gpu_alloc=0.05 GB | gpu_reserved=0.18 GB
[train] batch 120/16845 | batch_loss=0.311263 | running_loss=0.340051 | n_peaks=601 | lr=3.561888e-07 | gpu_alloc=0.05 GB | gpu_reserved=0.20 GB
[train] batch 140/16845 | batch_loss=0.416039 | running_loss=0.343897 | n_peaks=557 | lr=4.155536e-07 | gpu_alloc=0.05 GB | gpu_reserved=0.20 GB
[train] batch 160/16845 | batch_loss=0.342621 | running_loss=0.350567 | n_peaks=366 | lr=4.749184e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 180/16845 | batch_loss=0.099479 | running_loss=0.351445 | n_peaks=591 | lr=5.342832e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 200/16845 | batch_loss=0.449468 | running_loss=0.356285 | n_peaks=543 | lr=5.936480e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 220/16845 | batch_loss=0.367639 | running_loss=0.351755 | n_peaks=566 | lr=6.530128e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 240/16845 | batch_loss=0.333924 | running_loss=0.354771 | n_peaks=468 | lr=7.123776e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 260/16845 | batch_loss=0.272621 | running_loss=0.359526 | n_peaks=606 | lr=7.717424e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 280/16845 | batch_loss=0.285546 | running_loss=0.357006 | n_peaks=592 | lr=8.311072e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 300/16845 | batch_loss=0.974560 | running_loss=0.357890 | n_peaks=473 | lr=8.904720e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 320/16845 | batch_loss=0.400985 | running_loss=0.354513 | n_peaks=556 | lr=9.498367e-07 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 340/16845 | batch_loss=0.124653 | running_loss=0.354827 | n_peaks=522 | lr=1.009202e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 360/16845 | batch_loss=0.158135 | running_loss=0.350778 | n_peaks=340 | lr=1.068566e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 380/16845 | batch_loss=0.166283 | running_loss=0.348760 | n_peaks=358 | lr=1.127931e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 400/16845 | batch_loss=0.519412 | running_loss=0.349890 | n_peaks=428 | lr=1.187296e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 420/16845 | batch_loss=0.148594 | running_loss=0.351054 | n_peaks=583 | lr=1.246661e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
