[train] batch 380/9722 | batch_loss=0.709502 | running_loss=0.473997 | n_peaks=485 | lr=1.954330e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 400/9722 | batch_loss=0.600830 | running_loss=0.475167 | n_peaks=365 | lr=2.057190e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 420/9722 | batch_loss=0.440398 | running_loss=0.470736 | n_peaks=549 | lr=2.160049e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 440/9722 | batch_loss=0.747061 | running_loss=0.473030 | n_peaks=600 | lr=2.262909e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 460/9722 | batch_loss=0.719821 | running_loss=0.474211 | n_peaks=472 | lr=2.365768e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 480/9722 | batch_loss=0.281728 | running_loss=0.472456 | n_peaks=493 | lr=2.468628e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 500/9722 | batch_loss=0.272552 | running_loss=0.472240 | n_peaks=458 | lr=2.571487e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 520/9722 | batch_loss=0.274414 | running_loss=0.469436 | n_peaks=522 | lr=2.674347e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 540/9722 | batch_loss=0.800610 | running_loss=0.471224 | n_peaks=572 | lr=2.777206e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 560/9722 | batch_loss=0.168139 | running_loss=0.470589 | n_peaks=623 | lr=2.880066e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 580/9722 | batch_loss=0.222784 | running_loss=0.467604 | n_peaks=582 | lr=2.982925e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 600/9722 | batch_loss=0.842055 | running_loss=0.468058 | n_peaks=473 | lr=3.085785e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 620/9722 | batch_loss=0.323339 | running_loss=0.467156 | n_peaks=347 | lr=3.188644e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 640/9722 | batch_loss=0.312185 | running_loss=0.465344 | n_peaks=474 | lr=3.291504e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 660/9722 | batch_loss=0.247168 | running_loss=0.465989 | n_peaks=566 | lr=3.394363e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 680/9722 | batch_loss=0.760548 | running_loss=0.465045 | n_peaks=584 | lr=3.497223e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 700/9722 | batch_loss=0.649652 | running_loss=0.463878 | n_peaks=611 | lr=3.600082e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
