epoch,train_pr_auc,train_roc_auc,train_f1,train_mcc,train_precision,train_recall,train_signal_recall_at_0.30,train_signal_recall_at_0.50,train_signal_recall_at_0.70,train_loss,val_pr_auc,val_roc_auc,val_f1,val_mcc,val_precision,val_recall,val_signal_recall_at_0.30,val_signal_recall_at_0.50,val_signal_recall_at_0.70,val_loss
20.0,0.6228151683496158,0.7822221566155831,0.5414078332651433,0.29658819427403676,0.3858449601750741,0.9071460420955386,0.5492104750232959,0.7573365480376687,0.8949680799083649,0.38002825536260676,0.65424788438464,0.7790510158265697,0.5779804276350958,0.30226824977849076,0.4218451573203884,0.9176107339152926,0.5321532492725509,0.7426770126091173,0.8892854833494989,0.4321231886006513
21.0,0.6237602647289753,0.7829101260921633,0.542276675983868,0.29838577826791307,0.38674002016642567,0.9070806266003434,0.5498519473792417,0.7580968362930507,0.895430660910103,0.37950992871372186,0.6546199035800964,0.7795533091397585,0.5789295673329921,0.3041797326385604,0.42322339101607376,0.9158907209828645,0.532990623989654,0.7435693501454899,0.8897348852247009,0.43072841257686606
22.0,0.6256340815115068,0.7835275739592358,0.5424116739208007,0.29858432438138743,0.38696570463608954,0.9065953504268027,0.5507904594837782,0.7585213695067672,0.8955968696683034,0.37894017132403174,0.6528977226658681,0.7776040380253401,0.5715272724014586,0.2889116531438096,0.4129063533459824,0.9280407371483996,0.5320724215971548,0.7429033301002264,0.8890850307145166,0.43509114971040486
23.0,0.6269939246165497,0.7841716701968774,0.542898342898023,0.29953033621815756,0.38753009334717947,0.9062188775769032,0.5509806984238871,0.7589198700234161,0.8957971211842074,0.37843172230924726,0.6572277231940812,0.7806747348204972,0.577071538596999,0.30082897925380025,0.42001261082350444,0.9217491108955707,0.5331328806983511,0.7445004849660524,0.8898965405754931,0.42923629141837005
24.0,0.6286272006412044,0.7849118917317235,0.5435653456663265,0.30091409421725185,0.3882056406935134,0.9062435752638648,0.5517022713861944,0.7593397307017614,0.896176931559372,0.37780060444712393,0.6563905366149123,0.7806482195107854,0.5726822662131245,0.2922055737105132,0.4135146816616002,0.9310604591011963,0.5336437116068542,0.7450307145166505,0.8897639831878436,0.4293887208674172
25.0,0.6292141135056118,0.7852600273251582,0.5437660793882397,0.3013061744102582,0.3884348507120376,0.9061107417583151,0.5522903433378991,0.7598063167338177,0.8963885306611771,0.3774529913419923,0.6592643140466861,0.7815938307674937,0.5715501863961497,0.2899586966289486,0.41188219952804483,0.9333785968315551,0.5337342386032977,0.745185903653411,0.8907888781118655,0.4285950983911147
26.0,0.6308619813613253,0.7859048060792575,0.5440844972741715,0.3019340728838032,0.3887913634194314,0.9059398604647437,0.5524699021971596,0.7602341874727991,0.8966007972680353,0.376901386700455,0.657936810590737,0.7808568575236687,0.5759231734291315,0.2985290689187829,0.41835403658509807,0.9239023601681216,0.533769802780472,0.7451115421920466,0.8908115098609763,0.43031008224480916
27.0,0.6316620985397984,0.7863929177027187,0.5443950906067073,0.3025842023992557,0.3890970594769696,0.9060026059397269,0.5533162986043805,0.7606113278277516,0.8970466906434482,0.37659606123204226,0.6575699498857943,0.7803959757929113,0.5739772679494906,0.29449935620430157,0.415701189892727,0.9268832848367281,0.5331296475913353,0.7444164241836405,0.8900678952473327,0.43146582407047973
28.0,0.6325926094570842,0.7867991544531412,0.5447455618546313,0.303268292540204,0.38949545339732256,0.9057849992924446,0.5538636527478513,0.7608109118386026,0.897037345572706,0.37608964594617245,0.6594349346914753,0.781268573683994,0.5771958151329409,0.3011116764938241,0.42014899527665817,0.9217264791464598,0.5339120594891691,0.7447817652764307,0.8904203039120595,0.4292704808040676
29.0,0.634439194006176,0.7875389855108259,0.5453053842008028,0.3044545552353266,0.39002701993636246,0.9060066109700451,0.554453727214715,0.7614684043158206,0.8974358460893549,0.3755682029151572,0.6615510054636005,0.7829494711123545,0.575574905560176,0.29854004209108204,0.41703669285164585,0.9285774329130294,0.5354768832848368,0.745512447462011,0.8913191076624636,0.42807045112608605
30.0,0.6353953281064219,0.7879162808048064,0.5454797332687248,0.3047197864759243,0.390306923260409,0.9054599243316271,0.5548335375898795,0.7619289828023998,0.8976567902619023,0.37508647464762734,0.6603188637086976,0.7811645813948422,0.5820538077750365,0.31045158531064326,0.42778962018046707,0.9103233107015842,0.5335402521823472,0.7445716133204009,0.890019398642095,0.42963824188495586
31.0,0.6366625240817397,0.7883441549381355,0.5456589374733918,0.305108321737786,0.3904664926177931,0.9055887528068588,0.5553488514908058,0.7624656568650224,0.8977482384541651,0.3747300537972046,0.6612500762920278,0.7823293540307512,0.5773762518895253,0.3017534527288562,0.42005575948389373,0.9230973165211769,0.535266731328807,0.746291626252829,0.8907080504364695,0.4299887017682187
32.0,0.6378621732926069,0.7891176185902735,0.5463888554823028,0.3065420771243728,0.3912786445372514,0.905244987704557,0.5559749712305322,0.7630090059781752,0.8981353913849128,0.3741320179122727,0.6605776181619375,0.7827573270040054,0.5705924432594134,0.2882133451032037,0.41035910780036905,0.9361202715809893,0.5349854510184288,0.7459262851600388,0.8907759456838021,0.4299082824351487
33.0,0.6384108640421349,0.7892629474512194,0.5461451065752517,0.30611346570509396,0.39095226857466736,0.905654835807107,0.5562700084639641,0.7631051267058092,0.8982795724763637,0.3739579930745041,0.6656233083000498,0.7843360115789071,0.5796703716182858,0.3065862717349287,0.4230231518142744,0.9205560944067248,0.5367895247332687,0.7465826058842547,0.8912932428063369,0.42754598443048547
34.0,0.6396524966770122,0.7899682123451501,0.5467025532409651,0.3072256150487074,0.39155164715142515,0.9055059821802851,0.557021619153657,0.7636217756168414,0.8985091942146002,0.37342830487496104,0.6646401571662808,0.7835470670676175,0.5741816525564243,0.29540942577865165,0.4154356925638565,0.9292757840284513,0.5355771096023278,0.7466763659877141,0.8914807630132557,0.4270495857727357
35.0,0.6413503443153832,0.7905405920550939,0.5476674764443618,0.30900147497187924,0.3927511722608982,0.9043965887821771,0.5573159888820358,0.7639054652643721,0.8987882113267598,0.37290995945794836,0.663121756159079,0.7840186691811079,0.5812241971008554,0.3095722428362285,0.42540451375871635,0.9171710313611381,0.5358874878758487,0.7466214031684448,0.8917523440025865,0.42715033926014395
36.0,0.6421117581005972,0.7909856464962933,0.5480617929829952,0.30987874145988714,0.3930691467336905,0.9048611722990743,0.5576851191763522,0.7643106408315511,0.8988763219937574,0.37248019637178037,0.6627174739710363,0.7836979193275297,0.5812953030792006,0.3097375032329744,0.4254737426229631,0.9172033624312965,0.5358163595215002,0.7466989977368251,0.891742644681539,0.43017391167046054
37.0,0.643111053831478,0.7913337974037922,0.5477104024647974,0.309176530067373,0.3926963151354342,0.9049219152588985,0.5582665160775268,0.7647305015098964,0.8990084879942541,0.37215305765550605,0.6637250450230424,0.7842430452875423,0.5784434157639269,0.30424836965858415,0.4211325695967158,0.9233559650824442,0.5357678629162625,0.747213061752344,0.8920627222761074,0.4293762634061642
38.0,0.6439403926326706,0.7917186642744545,0.5481533047206482,0.31001536333849766,0.3932181396281415,0.9045708076010135,0.5584600925429005,0.7649834859249884,0.899304192732739,0.37188285077250394,0.663696961923164,0.7839486628348119,0.5810618677317622,0.3092806620720992,0.4251264530682,0.9176559974135143,0.5355641771742645,0.7465632072421597,0.891926931781442,0.42706472564414644
39.0,0.6444301809720481,0.7920933303424851,0.5480598310703485,0.3099201895508541,0.3930162633296002,0.9051308443404916,0.5588465779685953,0.76511231440022,0.8993122027933751,0.3715270775857383,0.6645749495538228,0.7848357040398761,0.5744920160417036,0.29653239871250403,0.4153414284602054,0.9313773035887488,0.5363207242159715,0.7473844164241836,0.8914290333010023,0.42721949805044696
40.0,0.6454486686661269,0.7923879334473611,0.5485777563470219,0.31079041837136157,0.3937500127189439,0.9040701788112536,0.5590201292823787,0.7654293793004013,0.8994917616526357,0.3711019462506924,0.6639390423465775,0.7834695692001841,0.5778099267328016,0.3025665956006341,0.4207462096398199,0.9219851277077271,0.5354962819269318,0.7459489169091497,0.8910733915292596,0.427835399003331
