[train] batch 460/2431 | batch_loss=0.362492 | running_loss=0.418531 | n_peaks=1962 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 480/2431 | batch_loss=0.463112 | running_loss=0.418302 | n_peaks=2165 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 500/2431 | batch_loss=0.330939 | running_loss=0.417740 | n_peaks=1938 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 520/2431 | batch_loss=0.478665 | running_loss=0.417626 | n_peaks=2027 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 540/2431 | batch_loss=0.395250 | running_loss=0.416249 | n_peaks=2044 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 560/2431 | batch_loss=0.372417 | running_loss=0.415824 | n_peaks=1920 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 580/2431 | batch_loss=0.381807 | running_loss=0.415633 | n_peaks=1793 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 600/2431 | batch_loss=0.386410 | running_loss=0.416575 | n_peaks=2197 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 620/2431 | batch_loss=0.537170 | running_loss=0.416313 | n_peaks=2156 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 640/2431 | batch_loss=0.549018 | running_loss=0.416079 | n_peaks=2073 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 660/2431 | batch_loss=0.425331 | running_loss=0.416643 | n_peaks=2153 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 680/2431 | batch_loss=0.427921 | running_loss=0.416292 | n_peaks=2049 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 700/2431 | batch_loss=0.419326 | running_loss=0.415937 | n_peaks=2152 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 720/2431 | batch_loss=0.455966 | running_loss=0.415588 | n_peaks=1989 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 740/2431 | batch_loss=0.442529 | running_loss=0.415205 | n_peaks=2190 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 760/2431 | batch_loss=0.409779 | running_loss=0.414667 | n_peaks=2241 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
[train] batch 780/2431 | batch_loss=0.479207 | running_loss=0.414471 | n_peaks=2096 | gpu_alloc=0.02 GB | gpu_reserved=0.76 GB
