[train] batch 460/2859 | batch_loss=0.856008 | running_loss=0.954101 | n_peaks=9087 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 480/2859 | batch_loss=0.948130 | running_loss=0.953477 | n_peaks=7723 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 500/2859 | batch_loss=0.942583 | running_loss=0.952322 | n_peaks=7752 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 520/2859 | batch_loss=0.751318 | running_loss=0.951159 | n_peaks=21093 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 540/2859 | batch_loss=1.127447 | running_loss=0.949145 | n_peaks=3496 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 560/2859 | batch_loss=1.471063 | running_loss=0.949655 | n_peaks=2334 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 580/2859 | batch_loss=1.456261 | running_loss=0.948876 | n_peaks=2227 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 600/2859 | batch_loss=0.973835 | running_loss=0.946577 | n_peaks=5463 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 620/2859 | batch_loss=0.816053 | running_loss=0.946611 | n_peaks=17486 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 640/2859 | batch_loss=0.872801 | running_loss=0.946952 | n_peaks=12711 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 660/2859 | batch_loss=0.912562 | running_loss=0.944987 | n_peaks=9283 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 680/2859 | batch_loss=0.973604 | running_loss=0.942706 | n_peaks=5834 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 700/2859 | batch_loss=0.871010 | running_loss=0.942053 | n_peaks=10847 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 720/2859 | batch_loss=0.833375 | running_loss=0.942050 | n_peaks=9681 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 740/2859 | batch_loss=1.013037 | running_loss=0.940877 | n_peaks=5872 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 760/2859 | batch_loss=1.499901 | running_loss=0.938370 | n_peaks=1920 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 780/2859 | batch_loss=0.888477 | running_loss=0.936577 | n_peaks=4474 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
