epoch,train_pr_auc,train_roc_auc,train_f1,train_mcc,train_precision,train_recall,train_signal_recall_at_0.30,train_signal_recall_at_0.50,train_signal_recall_at_0.70,train_loss,val_pr_auc,val_roc_auc,val_f1,val_mcc,val_precision,val_recall,val_signal_recall_at_0.30,val_signal_recall_at_0.50,val_signal_recall_at_0.70,val_loss,learning_rate
11.0,0.6074389812940759,0.7739573372327456,0.5340512626394949,0.2817316930812141,0.37764240096803237,0.9116176584456744,0.5400182629382504,0.7503831479004296,0.8916218770776094,0.38628865297646875,0.6311547498764825,0.766463217811232,0.5608621352710366,0.2650519687649298,0.39954024693188983,0.9406789524733269,0.5177432913029422,0.7345813126414484,0.8844810863239573,0.44062264980535876,0.0002940137500703837
12.0,0.6111155064065746,0.775640676198384,0.535348595135776,0.28444261257756887,0.37902687908991295,0.9111217021912856,0.541154356538479,0.7516220372788222,0.8920337276953186,0.384780953742655,0.6345060784130476,0.7676077095199707,0.5627655206753069,0.26919530680446324,0.402094628613276,0.9372938894277401,0.5187229227287423,0.7348043970255416,0.8839120594891691,0.4399765693823732,0.00029140649011299535
13.0,0.6143561788481201,0.7769754784574275,0.536359646086754,0.28646574872732666,0.3801864079228943,0.9102886558851251,0.5424159410886741,0.7526159523027589,0.8924355657372326,0.3836293173289523,0.6359174185853836,0.769561013536519,0.5654452924715344,0.2753478097959721,0.4053554124192053,0.9345231167151633,0.5210184287099903,0.7354865826058843,0.8847397348852247,0.43887857865469754,0.00028834613298016457
14.0,0.6181592217659271,0.778494587328756,0.5375953078021407,0.2889063458238291,0.3816269961017299,0.9091645773758508,0.5434939617492904,0.7536085323165896,0.8929889274261806,0.38223312791340686,0.6382608509214874,0.7701333398199148,0.5610556230049776,0.26599415095991225,0.3993606898195195,0.9427675396055609,0.5207500808276754,0.736146136437116,0.8852731975428386,0.43775234754564907,0.0002848430339516958
15.0,0.6209791483492142,0.7799243097089049,0.5389275063666875,0.29163734402843655,0.3830644627978238,0.9086385833940763,0.5445846650059141,0.7547092481490085,0.8935396190949165,0.38103589953913564,0.6382281216740705,0.7710908872346779,0.569566817697942,0.28422358769310313,0.41085851610012897,0.9280633688975105,0.523136113805367,0.7372259941804074,0.8860911736178467,0.4393736696060858,0.00028090904640582144
16.0,0.6240937268880559,0.7810654655162658,0.5396569681724335,0.2930737097175414,0.38390757951909676,0.9080471739171065,0.5455658974338435,0.7553720806666506,0.8940869732383874,0.37991715314943536,0.6346371161773854,0.7680788065257156,0.5561923932017582,0.2546846204202343,0.3934113047884877,0.9487584869059166,0.5198383446492079,0.7343679275784029,0.8847785321694148,0.44198648394435036,0.0002765574817111223
17.0,0.6272512133818418,0.7825287002904774,0.5404592350479245,0.2947570448593006,0.3847208289933882,0.9080431688867885,0.546591185195272,0.7564834765799177,0.8947958636046874,0.3787254434008407,0.6430476543486827,0.7716725057440654,0.5682927359592649,0.2814014752012456,0.4092505971479247,0.9295215001616554,0.5223601681215648,0.7373844164241836,0.8858357581635952,0.4374947958863202,0.00027180306418507
18.0,0.6299381762567794,0.7839146455188251,0.541769690029837,0.2973218075719336,0.38623466199905004,0.9070245561758903,0.5477820142098476,0.757154986663249,0.8950802207572711,0.3775092037982103,0.642260335544053,0.7717193715401208,0.5675395101829557,0.2800877537805959,0.40792155675663444,0.9323731005496282,0.5239767216294859,0.7379146459747817,0.8866763659877142,0.44096985676584066,0.00026666188127159727
19.0,0.6331331162667604,0.784873194403845,0.5421576571570297,0.29810013198248325,0.38666020417195207,0.9068536748823188,0.5486544433141359,0.757710350867356,0.8954853963244501,0.3763053997005409,0.6408720853154749,0.7720143713531883,0.5705423056917781,0.2864468963784602,0.4120077046493623,0.9273876495311995,0.5228742321370837,0.7375428386679599,0.8863659877141934,0.4389092930814081,0.00026115132910628025
20.0,0.636365499685902,0.7865069724589534,0.5439371982902127,0.3016815067051995,0.38858508522117435,0.9062435752638648,0.5497531566313957,0.7589131949728859,0.8962877373981721,0.37490785148998756,0.6440744862784984,0.772408024974831,0.5712960973684342,0.287710132164862,0.4134271478880878,0.9242095053346265,0.523524086647268,0.7382217911412868,0.8856417717426447,0.4388003018531256,0.00025529005365332216
21.0,0.6387111874036648,0.7875187085149888,0.5444215984606742,0.3026192249869604,0.3891455716982328,0.9058864600605027,0.5503999690277656,0.7594805742679472,0.896833756531537,0.3739240728488254,0.643795150605306,0.7726806293023388,0.5749333257732084,0.2952830955329165,0.41854208373996443,0.9179211121888134,0.523524086647268,0.7384319430973165,0.8865405754930488,0.4369706731417528,0.00024909788761351295
22.0,0.6421604292324475,0.7890174073116707,0.5455801163290775,0.30495651866291146,0.3903752316551159,0.9056454907363649,0.5512597155360466,0.7605679399993058,0.8973937932710151,0.37254753858248846,0.6432920932953752,0.7724341481654369,0.5618073710755848,0.2677697378721093,0.4002406421519342,0.9421144519883609,0.5239249919172324,0.7377077271257678,0.8853152279340446,0.43694072363312136,0.0002425957833166472
23.0,0.6449610589584747,0.7902004552202966,0.5465214876226421,0.3066614723160078,0.3915841572711549,0.904339850852671,0.5526100782582924,0.7616032403365294,0.8979765251822956,0.37143541127354956,0.6446949201901441,0.7731557474571027,0.5726838874320563,0.29055183338553797,0.41544438127724087,0.9214322664080181,0.5242418364047849,0.7382023924991917,0.8867862916262528,0.4362140030542383,0.00023580574182547302
24.0,0.6470322509565731,0.7913929410440659,0.5475116532184825,0.3086920127583873,0.3925832458078302,0.9044373065904109,0.5534511346250891,0.7624516392589092,0.8984671413962604,0.37027163153433224,0.6405585249628423,0.7723795873125454,0.5703579348300378,0.2860453448741288,0.4117701933330176,0.9276172001293242,0.5237213061752344,0.738709990300679,0.8862689945037181,0.44064804866434515,0.00022875073849105954
25.0,0.6497210780070085,0.7925932699121033,0.5484362691106869,0.31058580720955586,0.39351195390289534,0.9045574574999533,0.554455729729874,0.7632746729892745,0.8990391932266927,0.369026683620411,0.6460475015886498,0.7736341981090338,0.5662085277009976,0.2775489565255746,0.4058357779892664,0.9361396702230844,0.5238603297769157,0.7378208858713223,0.886925315227934,0.43660000075463606,0.00022145464521148184
26.0,0.6527379186505915,0.793861413608657,0.549791461128976,0.3131182766182672,0.3951386692991162,0.9033539458893703,0.5552200230155743,0.7639929084263168,0.8994183360968042,0.3677735840821647,0.6479121756845332,0.7742939358024501,0.5748157875538046,0.2948819158350097,0.4185984734446668,0.9170514064015519,0.5259327513740705,0.740533462657614,0.8869705787261558,0.4359110030584739,0.00021394214965687403
27.0,0.6547249763911632,0.7948766899599318,0.5503444068210244,0.3141995664703203,0.39574423652996726,0.9031763895452689,0.5563300839187353,0.7649314205308534,0.9000998587559308,0.36658071503402273,0.6478896952942498,0.7738594972040027,0.5599204575794491,0.263769390971496,0.3976636485849089,0.9458519236986744,0.524568380213385,0.7389589395408988,0.8866181700614291,0.4358431991060469,0.00020623867173416864
28.0,0.6572908027537674,0.7961153097784671,0.5509091197892548,0.31528459169148826,0.3963829005367978,0.9028940349078443,0.5573420215791034,0.7657190764934091,0.9006191776871751,0.36545834741905425,0.6485915463405776,0.7737314842193321,0.5683213599429147,0.28171289988413334,0.40902007191168305,0.9308664726802457,0.5245813126414485,0.739139993533786,0.8869382476559974,0.4352810029704781,0.00019837027757417763
29.0,0.6600965146915162,0.7974574351741568,0.5523293223290221,0.3180942643452837,0.39788496305525606,0.9027398412405981,0.5580188717028588,0.7669412782454763,0.901164529315487,0.3640992617422192,0.6468491302803216,0.7737767775695615,0.5723980448999395,0.29014019298396343,0.41480845450213283,0.9230876172001293,0.5245586808923375,0.7397381183317168,0.8864597478176528,0.4378933848653006,0.00019036359133205681
30.0,0.662497880105294,0.7985278544288823,0.5529000019634407,0.31914715133502125,0.39857398135206384,0.9022452199963154,0.5589206710294797,0.7674132043179567,0.9018840997626352,0.362986728718454,0.6479345011791451,0.7740082840603946,0.5732198907801576,0.2916213774163339,0.41626166556732574,0.9201939864209505,0.5255900420303912,0.7400226317491109,0.8875428386679599,0.43673291485478144,0.00018224570509959296
31.0,0.6643154620528108,0.7995186050593832,0.5540427826012092,0.3213843083106828,0.39979569673301146,0.902077676228009,0.5600520920943372,0.7683643990185006,0.9022138472588237,0.36205175294689934,0.6461597986900933,0.7731912396540311,0.5744673972126633,0.2943822203871376,0.4177940869585664,0.9191496928548335,0.524161008729389,0.738790817976075,0.8867474943420627,0.43819257167958564,0.0001740440872341403
32.0,0.6670154484223534,0.8008073845623541,0.5548411571488777,0.322961463576139,0.4006268692909642,0.9020816812583271,0.5609785891079195,0.7693583140424373,0.903084273847953,0.36057027934004615,0.6472397535920567,0.7738296846722289,0.5679786504604851,0.280842579750543,0.4087050354604894,0.9306595538312318,0.5261008729388943,0.7393921758810217,0.886045910119625,0.43705322531349544,0.00016578648941439471
33.0,0.6693726469617685,0.8020375129177866,0.5558617119000662,0.32488040830658726,0.40179894211374956,0.9015423371754924,0.5619217737478273,0.7706906541282518,0.9035962502236142,0.35934961823974204,0.6489074738561752,0.7738040542526768,0.576595581427468,0.29817427650734635,0.42175360876430223,0.9110927901713547,0.5250921435499515,0.7390203685741998,0.8861946330423537,0.4403199227127745,0.00015750085273749708
34.0,0.6717775720014633,0.8032480957398906,0.5569114655575731,0.3269886250014085,0.40283622559329546,0.9018460519746134,0.5628923260949086,0.7715964584851908,0.9041269167407597,0.3580706617211696,0.6484432392266544,0.7737243735531362,0.5747276586810982,0.29453398398124375,0.418712048554206,0.9160588425476883,0.5256062075654704,0.7390947300355641,0.8863077917879082,0.4382339368245797,0.0001492152131752058
35.0,0.6734681956156015,0.8040585036549628,0.5575142754511786,0.3280807241468397,0.40357109553765486,0.9013280680534752,0.5638488608358765,0.7721017598103218,0.9046248755103076,0.35705569723469666,0.6511570109516683,0.7748281328231315,0.5740880376004447,0.293348561000393,0.4175972354973899,0.9181603621079858,0.5266084707403815,0.7393889427740058,0.8868962172647915,0.4396051402128464,0.00014095760670904215
36.0,0.6757126614740678,0.8052952184991231,0.5585638792427873,0.3300495393346437,0.4047649110410579,0.900867489566896,0.5649902944765292,0.7732064806730587,0.90514819947187,0.3558116256781604,0.6479172485763746,0.7731607566981102,0.5721196245010456,0.2891183406755651,0.41498392788970134,0.9207759456838022,0.5256773359198189,0.7393501454898157,0.8864920788878112,0.4383988904488749,0.0001327559744654039
37.0,0.6776162733052905,0.8061097700418269,0.5591374946335835,0.33112879461632355,0.40541061884576507,0.9006552229600379,0.5654528754782674,0.7735922985937004,0.90570423118103,0.35474561184305,0.6470812136686817,0.7725213477013853,0.5722566580604976,0.28945152449093947,0.41511565200915307,0.9208373747171031,0.5249240219851277,0.739243452958293,0.8854542515357259,0.4428294094516494,0.0001246380681716382
38.0,0.6793309586470618,0.8071599476970863,0.5598482669463205,0.33256730104224713,0.4060836266262981,0.9010230182442481,0.5666063242098742,0.7749733665483848,0.9062515853245009,0.35369767251550205,0.6474943797069502,0.7729364300987964,0.5755583366401107,0.29623390171061004,0.41993378171722123,0.9144455221467831,0.5245942450695118,0.7383317167798255,0.885838991270611,0.44241228930194726,0.0001166313562529804
39.0,0.6816397950941958,0.808283868174611,0.5613320694918588,0.3353095570489726,0.4077985353179701,0.9002827551404564,0.5673826325865287,0.7757783776423187,0.9070172136203071,0.35244119941317625,0.649493374526796,0.7735522475633574,0.5706318237554239,0.28618593517615953,0.4126602298160577,0.924568380213385,0.5252408664726802,0.7396863886194633,0.8863498221791142,0.4386372132835342,0.00010876293088809839
40.0,0.683197693809396,0.8091983070718285,0.5619993726690016,0.3365421674309122,0.40856681643484266,0.8999743678059643,0.5685300737726584,0.7766347866253348,0.9074097065914789,0.35156169775538054,0.6508181071819678,0.7741736184240228,0.5726572645184671,0.2902096968402787,0.4157873963952112,0.919612027158099,0.5254348528936308,0.7393792434529582,0.8862560620756547,0.4412435066552391,0.0001010594163377355
41.0,0.6850429693178554,0.8101247475635821,0.5624828460713853,0.3374962234013493,0.40904551940362255,0.9001318989984755,0.5691795561892403,0.7772435512336828,0.9078155496637109,0.3504989521932123,0.6494081368538661,0.7734001942201688,0.5741585286260393,0.2931770457450144,0.41815465646330807,0.9158357581635952,0.5250662786938247,0.7381603621079857,0.8852311671516327,0.44116942595216657,9.354687885664024e-05
42.0,0.686453317362654,0.8110166911227459,0.563437768392809,0.3392855412218501,0.4101056363949413,0.8998942671996027,0.5700206125560371,0.7783856523793885,0.9083495537061216,0.3494558802465743,0.648544898598275,0.7733360466090131,0.5791049162042388,0.3031150380658653,0.4258343135658602,0.9047526673132881,0.5251568056902683,0.7392337536372454,0.8857419980601358,0.4427275037700446,8.625073849361099e-05
43.0,0.6878989792235365,0.81165115702749,0.5637991137975777,0.3400624789741629,0.4103800979671259,0.900416256151059,0.5702782695065002,0.77841035006635,0.9088895652940093,0.3486132025896696,0.6484998698532147,0.7730791895073101,0.5738265433236579,0.2924136288455675,0.4177857545252639,0.9159165858389913,0.5255189136760426,0.7391658583899127,0.8854639508567733,0.4451430781489555,7.919568307809738e-05
44.0,0.6890453733155726,0.8124562439161207,0.5646133599416137,0.34155958018461174,0.4113134017134271,0.9000811686144464,0.5711934189341813,0.7790618349980909,0.9089543132841515,0.3478700240305217,0.6482566020941365,0.7730639994331083,0.5770823859349449,0.29899572667302876,0.422773851297794,0.9087778855480116,0.5246880051729712,0.7389039767216294,0.8852699644358228,0.4437518987321266,7.240558468440036e-05
45.0,0.6910728600123044,0.8134023888861903,0.5656074742825012,0.3433916077652186,0.41244284895110117,0.8997313959666675,0.5717928384717872,0.7800524124967626,0.9096078007310515,0.3467746948869518,0.6483421827618939,0.7726725641684085,0.5772079625797772,0.29926664090559396,0.4229373744366107,0.9086453281603621,0.5245328160362108,0.7383026188166828,0.8853734238603298,0.4439640002835973,6.59034188561293e-05
