[train] batch 400/9722 | batch_loss=0.600664 | running_loss=0.483414 | n_peaks=365 | lr=2.057190e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 420/9722 | batch_loss=0.444484 | running_loss=0.478904 | n_peaks=549 | lr=2.160049e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 440/9722 | batch_loss=0.760731 | running_loss=0.481143 | n_peaks=600 | lr=2.262909e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 460/9722 | batch_loss=0.740859 | running_loss=0.482320 | n_peaks=472 | lr=2.365768e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 480/9722 | batch_loss=0.283716 | running_loss=0.480298 | n_peaks=493 | lr=2.468628e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 500/9722 | batch_loss=0.275069 | running_loss=0.479893 | n_peaks=458 | lr=2.571487e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 520/9722 | batch_loss=0.273965 | running_loss=0.476964 | n_peaks=522 | lr=2.674347e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 540/9722 | batch_loss=0.799123 | running_loss=0.478748 | n_peaks=572 | lr=2.777206e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 560/9722 | batch_loss=0.169866 | running_loss=0.478102 | n_peaks=623 | lr=2.880066e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 580/9722 | batch_loss=0.228766 | running_loss=0.475063 | n_peaks=582 | lr=2.982925e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 600/9722 | batch_loss=0.838182 | running_loss=0.475315 | n_peaks=473 | lr=3.085785e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 620/9722 | batch_loss=0.328114 | running_loss=0.474287 | n_peaks=347 | lr=3.188644e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 640/9722 | batch_loss=0.315739 | running_loss=0.472359 | n_peaks=474 | lr=3.291504e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 660/9722 | batch_loss=0.251355 | running_loss=0.472968 | n_peaks=566 | lr=3.394363e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 680/9722 | batch_loss=0.760170 | running_loss=0.471884 | n_peaks=584 | lr=3.497223e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 700/9722 | batch_loss=0.658916 | running_loss=0.470710 | n_peaks=611 | lr=3.600082e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 720/9722 | batch_loss=0.691347 | running_loss=0.468654 | n_peaks=464 | lr=3.702942e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 740/9722 | batch_loss=0.608639 | running_loss=0.468919 | n_peaks=603 | lr=3.805801e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 760/9722 | batch_loss=0.848016 | running_loss=0.471030 | n_peaks=502 | lr=3.908661e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 780/9722 | batch_loss=1.016755 | running_loss=0.470576 | n_peaks=579 | lr=4.011520e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 800/9722 | batch_loss=0.576740 | running_loss=0.469184 | n_peaks=426 | lr=4.114380e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 820/9722 | batch_loss=0.233301 | running_loss=0.469104 | n_peaks=401 | lr=4.217239e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 840/9722 | batch_loss=0.142903 | running_loss=0.469173 | n_peaks=465 | lr=4.320099e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 860/9722 | batch_loss=0.431847 | running_loss=0.467622 | n_peaks=577 | lr=4.422958e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 880/9722 | batch_loss=0.323784 | running_loss=0.469569 | n_peaks=435 | lr=4.525818e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 900/9722 | batch_loss=0.167521 | running_loss=0.470716 | n_peaks=505 | lr=4.628677e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 920/9722 | batch_loss=0.779540 | running_loss=0.471019 | n_peaks=574 | lr=4.731537e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 940/9722 | batch_loss=0.417111 | running_loss=0.471126 | n_peaks=544 | lr=4.834396e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 960/9722 | batch_loss=0.328862 | running_loss=0.470392 | n_peaks=506 | lr=4.937256e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 980/9722 | batch_loss=0.460702 | running_loss=0.470333 | n_peaks=594 | lr=5.040115e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1000/9722 | batch_loss=0.800195 | running_loss=0.470630 | n_peaks=508 | lr=5.142975e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1020/9722 | batch_loss=0.751416 | running_loss=0.469848 | n_peaks=582 | lr=5.245834e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1040/9722 | batch_loss=0.425563 | running_loss=0.468656 | n_peaks=432 | lr=5.348694e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1060/9722 | batch_loss=0.626014 | running_loss=0.469057 | n_peaks=582 | lr=5.451553e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1080/9722 | batch_loss=0.572102 | running_loss=0.468327 | n_peaks=630 | lr=5.554413e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1100/9722 | batch_loss=0.598053 | running_loss=0.469314 | n_peaks=486 | lr=5.657272e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1120/9722 | batch_loss=0.615379 | running_loss=0.469710 | n_peaks=474 | lr=5.760132e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1140/9722 | batch_loss=0.565875 | running_loss=0.469076 | n_peaks=339 | lr=5.862991e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1160/9722 | batch_loss=0.108355 | running_loss=0.468552 | n_peaks=447 | lr=5.965851e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1180/9722 | batch_loss=0.395409 | running_loss=0.468967 | n_peaks=613 | lr=6.068710e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1200/9722 | batch_loss=0.261406 | running_loss=0.468074 | n_peaks=606 | lr=6.171570e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1220/9722 | batch_loss=0.402817 | running_loss=0.467170 | n_peaks=406 | lr=6.274429e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1240/9722 | batch_loss=0.764972 | running_loss=0.466051 | n_peaks=525 | lr=6.377289e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1260/9722 | batch_loss=0.494332 | running_loss=0.465863 | n_peaks=496 | lr=6.480148e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1280/9722 | batch_loss=0.607220 | running_loss=0.465592 | n_peaks=581 | lr=6.583008e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1300/9722 | batch_loss=0.510187 | running_loss=0.465823 | n_peaks=613 | lr=6.685867e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1320/9722 | batch_loss=0.411360 | running_loss=0.464734 | n_peaks=437 | lr=6.788727e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1340/9722 | batch_loss=0.426044 | running_loss=0.464880 | n_peaks=526 | lr=6.891586e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1360/9722 | batch_loss=0.920821 | running_loss=0.464106 | n_peaks=595 | lr=6.994446e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1380/9722 | batch_loss=0.537007 | running_loss=0.464304 | n_peaks=603 | lr=7.097305e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1400/9722 | batch_loss=0.569422 | running_loss=0.463778 | n_peaks=562 | lr=7.200165e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1420/9722 | batch_loss=0.847297 | running_loss=0.463353 | n_peaks=500 | lr=7.303024e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1440/9722 | batch_loss=0.450359 | running_loss=0.463029 | n_peaks=612 | lr=7.405884e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1460/9722 | batch_loss=0.309710 | running_loss=0.463061 | n_peaks=556 | lr=7.508743e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1480/9722 | batch_loss=0.368387 | running_loss=0.462377 | n_peaks=534 | lr=7.611603e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1500/9722 | batch_loss=0.177048 | running_loss=0.462520 | n_peaks=495 | lr=7.714462e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1520/9722 | batch_loss=0.590310 | running_loss=0.462550 | n_peaks=591 | lr=7.817322e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1540/9722 | batch_loss=0.255954 | running_loss=0.462496 | n_peaks=336 | lr=7.920181e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1560/9722 | batch_loss=0.538871 | running_loss=0.461923 | n_peaks=596 | lr=8.023041e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1580/9722 | batch_loss=0.443802 | running_loss=0.461606 | n_peaks=595 | lr=8.125900e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1600/9722 | batch_loss=0.477965 | running_loss=0.461716 | n_peaks=514 | lr=8.228760e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1620/9722 | batch_loss=0.499467 | running_loss=0.461460 | n_peaks=445 | lr=8.331619e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1640/9722 | batch_loss=0.627069 | running_loss=0.461620 | n_peaks=545 | lr=8.434479e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1660/9722 | batch_loss=0.431819 | running_loss=0.462178 | n_peaks=632 | lr=8.537338e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1680/9722 | batch_loss=0.248167 | running_loss=0.462079 | n_peaks=582 | lr=8.640197e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1700/9722 | batch_loss=0.513634 | running_loss=0.461940 | n_peaks=581 | lr=8.743057e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1720/9722 | batch_loss=0.220390 | running_loss=0.461600 | n_peaks=403 | lr=8.845916e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1740/9722 | batch_loss=0.300831 | running_loss=0.460877 | n_peaks=366 | lr=8.948776e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1760/9722 | batch_loss=0.573468 | running_loss=0.461318 | n_peaks=592 | lr=9.051635e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1780/9722 | batch_loss=0.545628 | running_loss=0.460826 | n_peaks=557 | lr=9.154495e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1800/9722 | batch_loss=0.282280 | running_loss=0.460140 | n_peaks=535 | lr=9.257354e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1820/9722 | batch_loss=0.594483 | running_loss=0.459655 | n_peaks=474 | lr=9.360214e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1840/9722 | batch_loss=0.443286 | running_loss=0.458897 | n_peaks=508 | lr=9.463073e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1860/9722 | batch_loss=0.261255 | running_loss=0.458577 | n_peaks=555 | lr=9.565933e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1880/9722 | batch_loss=0.548145 | running_loss=0.458735 | n_peaks=595 | lr=9.668792e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1900/9722 | batch_loss=0.875185 | running_loss=0.458301 | n_peaks=416 | lr=9.771652e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1920/9722 | batch_loss=0.589801 | running_loss=0.457959 | n_peaks=583 | lr=9.874511e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1940/9722 | batch_loss=0.187974 | running_loss=0.457343 | n_peaks=525 | lr=9.977371e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1960/9722 | batch_loss=0.381135 | running_loss=0.456429 | n_peaks=555 | lr=1.008023e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 1980/9722 | batch_loss=0.489053 | running_loss=0.456389 | n_peaks=572 | lr=1.018309e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2000/9722 | batch_loss=0.375219 | running_loss=0.456258 | n_peaks=556 | lr=1.028595e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2020/9722 | batch_loss=0.432021 | running_loss=0.455781 | n_peaks=626 | lr=1.038881e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2040/9722 | batch_loss=0.426693 | running_loss=0.455520 | n_peaks=574 | lr=1.049167e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2060/9722 | batch_loss=0.418386 | running_loss=0.456087 | n_peaks=566 | lr=1.059453e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2080/9722 | batch_loss=0.284473 | running_loss=0.455581 | n_peaks=501 | lr=1.069739e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2100/9722 | batch_loss=0.415504 | running_loss=0.455501 | n_peaks=467 | lr=1.080025e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2120/9722 | batch_loss=0.427226 | running_loss=0.455856 | n_peaks=595 | lr=1.090311e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2140/9722 | batch_loss=0.493148 | running_loss=0.455977 | n_peaks=462 | lr=1.100597e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2160/9722 | batch_loss=0.265371 | running_loss=0.455375 | n_peaks=526 | lr=1.110883e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2180/9722 | batch_loss=0.583418 | running_loss=0.454635 | n_peaks=395 | lr=1.121168e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2200/9722 | batch_loss=0.349056 | running_loss=0.454817 | n_peaks=395 | lr=1.131454e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2220/9722 | batch_loss=0.273867 | running_loss=0.454309 | n_peaks=511 | lr=1.141740e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2240/9722 | batch_loss=0.384241 | running_loss=0.453987 | n_peaks=338 | lr=1.152026e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2260/9722 | batch_loss=0.363460 | running_loss=0.453663 | n_peaks=501 | lr=1.162312e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2280/9722 | batch_loss=0.289965 | running_loss=0.453162 | n_peaks=501 | lr=1.172598e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2300/9722 | batch_loss=0.316529 | running_loss=0.452887 | n_peaks=449 | lr=1.182884e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2320/9722 | batch_loss=0.313226 | running_loss=0.452934 | n_peaks=548 | lr=1.193170e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2340/9722 | batch_loss=0.285262 | running_loss=0.452392 | n_peaks=597 | lr=1.203456e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2360/9722 | batch_loss=0.448260 | running_loss=0.451973 | n_peaks=544 | lr=1.213742e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2380/9722 | batch_loss=0.662298 | running_loss=0.451985 | n_peaks=559 | lr=1.224028e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2400/9722 | batch_loss=0.549635 | running_loss=0.451601 | n_peaks=585 | lr=1.234314e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2420/9722 | batch_loss=0.619494 | running_loss=0.450775 | n_peaks=511 | lr=1.244600e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2440/9722 | batch_loss=0.375567 | running_loss=0.450166 | n_peaks=497 | lr=1.254886e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2460/9722 | batch_loss=0.451591 | running_loss=0.449870 | n_peaks=428 | lr=1.265172e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2480/9722 | batch_loss=0.635924 | running_loss=0.449716 | n_peaks=593 | lr=1.275458e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2500/9722 | batch_loss=0.255448 | running_loss=0.449328 | n_peaks=545 | lr=1.285744e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2520/9722 | batch_loss=0.579275 | running_loss=0.449333 | n_peaks=604 | lr=1.296030e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2540/9722 | batch_loss=0.634618 | running_loss=0.449167 | n_peaks=605 | lr=1.306316e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2560/9722 | batch_loss=0.473136 | running_loss=0.448792 | n_peaks=381 | lr=1.316602e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2580/9722 | batch_loss=0.282979 | running_loss=0.448353 | n_peaks=500 | lr=1.326887e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2600/9722 | batch_loss=0.741334 | running_loss=0.448495 | n_peaks=601 | lr=1.337173e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2620/9722 | batch_loss=0.771131 | running_loss=0.448208 | n_peaks=539 | lr=1.347459e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2640/9722 | batch_loss=0.418132 | running_loss=0.447682 | n_peaks=571 | lr=1.357745e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2660/9722 | batch_loss=0.619795 | running_loss=0.447701 | n_peaks=565 | lr=1.368031e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2680/9722 | batch_loss=0.109151 | running_loss=0.447927 | n_peaks=609 | lr=1.378317e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2700/9722 | batch_loss=0.384155 | running_loss=0.448055 | n_peaks=551 | lr=1.388603e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2720/9722 | batch_loss=0.250406 | running_loss=0.447724 | n_peaks=538 | lr=1.398889e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2740/9722 | batch_loss=0.340802 | running_loss=0.447796 | n_peaks=597 | lr=1.409175e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2760/9722 | batch_loss=0.360545 | running_loss=0.447582 | n_peaks=604 | lr=1.419461e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2780/9722 | batch_loss=0.517381 | running_loss=0.447650 | n_peaks=488 | lr=1.429747e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2800/9722 | batch_loss=0.439596 | running_loss=0.448058 | n_peaks=610 | lr=1.440033e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2820/9722 | batch_loss=0.490452 | running_loss=0.447961 | n_peaks=405 | lr=1.450319e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2840/9722 | batch_loss=0.146025 | running_loss=0.447780 | n_peaks=330 | lr=1.460605e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
[train] batch 2860/9722 | batch_loss=0.282004 | running_loss=0.447675 | n_peaks=435 | lr=1.470891e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.21 GB
